author,author_url,title,rating,verified,types,body,product_id,review_url,review_date,helpful
Barbara K.,/gp/profile/amzn1.account.AEFEXMCYQMEHKCUBXUKFM2V6NNXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,My other computer that had Norton Deluxe installed ( so probably this way they could hack to computer) started working not good,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I bought on April 27 2016.Norton Deluxe.I have 2  HP computers.I believe hackers - could be Norton employee destroyed my one computer and they asking money for password $200 . First they were saying about new improved Norton products. I said :thank you no.So they close my computer on password without ability to rebut. My other computer that had Norton Deluxe installed ( so probably this way they could hack to computer) started working not good so I restarted everything from the beginning  hardware software and I did not have time to download Norton.For last  7 days my computer works well without Norton Deluxe. So my advice Use Microsoft and Hp updates and never ever  call number that comes on your computer screen.I do not think you need Norton at all.During the time I was using Norton Deluxe hackers could get to my computers.,B015724OVG,/gp/customer-reviews/R2AYARH2R7XHO9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"July 13, 2016",One
Chet,/gp/profile/amzn1.account.AEDZJAFKHOYJG54YV62AS5TARTYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,A good Security suite,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","A good security suite with an easy to use menu.  I've been using Norton for several years and the software has improved significantly.  It is no longer a major drain on system resources although an exception exists with MS outlook, I especially appreciate the identification of safe web sites when you are using a search engine such as google.",B015724OVG,/gp/customer-reviews/R3TD3MPY2U5T89/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 10, 2017",
POCO,/gp/profile/amzn1.account.AEF6X4KXGTVPYFTGA556RQZ6QGHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,My problem is what to do with the money I saved!,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I am definitely not a computer guy, but I know Norton works! Where all the problems arise for other reviewers is beyond me. I installed this product with the help of my IT son, on 4 different computers, his included and we were off and running in no time. Easy, I'm glad my son was present..... Norton is great and this was a better price than renewing with Norton? Go figure. Save money and get it, Easy! I am sorry for others frustrations, because I know first hand how that can be, but this works, works well and is priced right. Stay protected. You can do it!",B015724OVG,/gp/customer-reviews/R2C61E23P3UU4F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 29, 2016",
TheBorings,/gp/profile/amzn1.account.AGZUEBJBVWBM2Z7W6AERW76FH42A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Highly ranked from year to year,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I have used Norton for 20 years and am very pleased.  It always ranks in the top five in year reviews while others come and go.  Watch for deals and you can protect multiple computers from very little money.  The only draw back is their website to set up yearly purchases.  It take a while to figure out what has changed, but once you have it, it goes quickly.",B015724OVG,/gp/customer-reviews/RQT99EGO0M3BE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 30, 2017",
Fitz,/gp/profile/amzn1.account.AH7WV4GITLMCTTAVLGK5WUQTWIFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Scummy business practices,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Does not add to existing days, it completely restarts your subscription which wastes what you have left. Yes it says in the description which I searched for AFTER the purchase was made and redeemed because who in the hell would think it works like that. The only reason I noticed was because I noted the days after redemption. This is scummy business practice, just like when Norton AUTOMATICALLY charged me FULL PRICE last year without my consent which I had to argue with them about to get a refund and why I purchased this early to avoid a repeat event. Horrible experience with company.",B015724OVG,/gp/customer-reviews/R3FWU0EL1POA8Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 26, 2017",One
W. Rowe,/gp/profile/amzn1.account.AHESJNZUBCIFH3HGELW3VAIV3PGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Worth the money,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I only buy this each year I need to renew my license with Norton.  Works on Android as well.  Tho you need to put it on a regular computer first.  There will be a window to ""add device"".  Then log in to your Norton account and it is done.",B015724OVG,/gp/customer-reviews/R2ZLOIVLYUH9MS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 6, 2017",One
Photog,/gp/profile/amzn1.account.AHUUBQF35A76SRHDWGCMHI5H4NWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Have tried them all,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Symantec-and myself-- have been around for a long time. I have tried almost everything out there, and I kept coming back to Norton. I had a lot of holes and risks with the others, ands the others took up huge amounts of resources. They were constantly updating, being short-sighted in risk assessment. Norton security simply runs in the background and does it's job. I don't look at prices and compare Norton with other's prices. I get what I pay for. For 45 years, I have only used HP equipment; and for as long as I have known Norton, I have only used them.",B015724OVG,/gp/customer-reviews/R1QH91VCGQZUC5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 5, 2019",
Mayson Ehrlich,/gp/profile/amzn1.account.AGSKBNVPDTQQIMLROBUAF4LRQS3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton has went bad :(,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I have used Norton for years but now it does not catch as much as other Anti-Virus and slows your computer down. Bye bye Norton, it was good while it lasted.",B015724OVG,/gp/customer-reviews/R2SZNT2YTQ57EN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 22, 2019",One
I.M. Abignerd,/gp/profile/amzn1.account.AFNLSHNEZU64LDJUQNZJIVRNDDVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Priced right and seems to do the job,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","It's good, but software should do it's job without unnecessarily interfering with my computing experience. I just hate the nags to turn features on and register for this and that. They aren't horrible, just a bit annoying for me. I disabled the firewall component because it blocked my ability to use Remote Desktop within my home LAN. I guess I could have simply told it to allow Remote Desktop to run, but my whole network is protected by a security appliance with a commercial grade firewall, so in my case that part is essentially redundant.",B015724OVG,/gp/customer-reviews/R3TWK3BWLNEGHD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"October 15, 2016",
Amazon Customer,/gp/profile/amzn1.account.AEIBYKBQS3YZUUFOGFQLE6NBD7NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Seems reliable,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I purchased this to replace my 2013 version of Norton 360 after having a problem I'll not go into here.  But after this problem I was running security scans from various programs and found Norton 360 was only to be found on an old backup of my hard drive.  I don't know why it just disappeared.  But, I like Norton enough to stay with their products.  I've had a lot less problems with Norton than I've had with various other net security companies.",B015724OVG,/gp/customer-reviews/R3EU4USMDN00V6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 11, 2015",One
abc,/gp/profile/amzn1.account.AGWAZK2YZXK4XGJYTE6YGROSA3PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Have always found Norton Handy.,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","For protecting the investment of your personal data. Good web sheild for when the unexpected happens. Have been using norton for years. The worst it has done is made me turn off the email filter to use windows 10 mail. Its got performance features in the new version. Optimizes hard drive. Good buy for 5 pcs, i use it on all mobile devices and my pcs in home. Will buy again for the software firewall side of things.",B015724OVG,/gp/customer-reviews/RU1E7CZJCACQS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"October 15, 2016",
jb,/gp/profile/amzn1.account.AGWAK7FHWEBFN45BFZLMFEGMZFKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Solid Protection,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I started with Norton 360 which in turn  became this product. Though it does not due everything that I liked 360 for, once it is installed, you can stop worrying. That's what I truly value. I do use other products in addition, but this is my mainstay for protection from the outside.",B015724OVG,/gp/customer-reviews/R4RFO54YQC8AH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 22, 2018",
Ramy,/gp/profile/amzn1.account.AH3UQV2JTWQP6S7PDS2T7BY2423A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,A credit card info required to activate the product.No good.,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Unless they change that I am not using there product again,They force you to creat an account in order to activate their product,Then, They get all your personal information along a credit card information in order for me to Move forward toward the activation.",B015724OVG,/gp/customer-reviews/R35I2HZWIEPP3T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 13, 2019",
Joseph Knoernschild,/gp/profile/amzn1.account.AGEGXL6SXGE4XEHHQWQDG56NT4OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Highly recommend,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Norton has been my go to antivirus for many years as they outperform the competition; this is if you can find the actual reports showing actual lab testing vs. the typical reviews you will find where they don't actually look at the antivirus ability but at other features that don't actually protect your information. I think the value of this 5 pack is well worth the price and am happy with my purchase. I also don't notice issues with the software running or bogging my system down.,B015724OVG,/gp/customer-reviews/R32CW06CHK0YGC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"October 6, 2016",
Clarence L. Albertson,/gp/profile/amzn1.account.AFCTJSAUP3F6MMRM5TMBEPRBNXRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Intstalled ok but acts like Ghost?,3,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I'm not sure this was a good purchase. It seems like it didn't install or act right compaired to past Norton products. Used with Vista Home and Intel 2.8 quad 16 g ram 3 t drive ATI  2600 series. Just did not seem to visually change security . Maybe I'm not seeing the same?,B015724OVG,/gp/customer-reviews/R26TDG0IEDOIEU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 30, 2018",
V. Ling,/gp/profile/amzn1.account.AGFRLP4MZ5ORZSXNQ4M4M4LOZEKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Easy to install,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Norton Security Deluxe is easy to install. It bought this as a renewal. However, I found out later that the renewal price on the Norton app is the same as this price. This tool has a dashboard that shows you the state of how secured your system is, and you can fix it just by clicking a button. Easy enough!",B015724OVG,/gp/customer-reviews/R1YUKZFE055A2O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 16, 2018",
Michael Becker,/gp/profile/amzn1.account.AEP6B2IQD6XMEICDHKBN4RXIHSDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Amazon had the best price!,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","If you've never purchased Norton before, it's well worth it, especially at these prices.  This year's version installs much quicker than last, I was able to install on three laptops and a phone in just over 30 minutes.  I've had a Norton product on one of my computers since 2005 and have not had one virus.  When you have kids, now teenagers, on a computer, this is a MUST HAVE!!  The only downside to Norton is they want to charge you full price if you're ""renewing"" your product.  I've never understood the concept of that, I guess a lot of people just don't pay attention and auto-pay the next year.  Don't do this!!  Purchase new every year and you'll save at least $40-50!",B015724OVG,/gp/customer-reviews/R3O9JO8H7Z8WAT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 22, 2015",One
Zenzu25,/gp/profile/amzn1.account.AFDYHVAX2NVHKVYPQPGXIF7UFDVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,#biggestregret2017,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",This software bogs all of my devices down. My phone is not usable when security software is installed on it so I had to remove it. Purchased 5 devices currently only using 2... Just waiting for this year to run out then I'm back to my normal security software. Sometimes the deals are too good to be true.,B015724OVG,/gp/customer-reviews/R9V66C07S8QNC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 12, 2018",
elmorejohn46,/gp/profile/amzn1.account.AFGLKQJNZ4ZODRQN23DJIETVJONA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,... Security for a long time now and it works great. I have never got a virus with it,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I have been using Norton Internet Security for a long time now and it works great.  I have never got a virus with it. I have used other brands before and one of them didn't catch a virus and it messed up my whole system to the point that I had to do a complete reinstall of my windows and I lost all my games ,movies and pictures that I will never get back. I recommend this product over other brands. This is my opinion others my disagree but to me it is a great product.",B015724OVG,/gp/customer-reviews/RPUNGZOWXELIN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 5, 2016",
Amazon Customer,/gp/profile/amzn1.account.AEPS7TBTHUHEEQ2JQNPXGTLOVH2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Affordable and Reliable,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I’ve used Norton for several years now and it’s been a good, reliable program. Amazon is the best pricing vs. buying directly from Norton. Installation is easy but you have to have a Norton account. No big deal. I highly recommend this product",B015724OVG,/gp/customer-reviews/RPZWXO4HT8M6F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 26, 2019",
